person_accuracy,group_accuracy_personlevel,group_exact_match_rate,abs_bias_treatment_gap,method,ambiguity,seed
0.2857142857142857,0.2857142857142857,0.11428571428571428,4.566833757743645,Greedy person-level,1.5,1500033
0.37857142857142856,0.37857142857142856,0.17142857142857143,5.371885280420344,Hungarian person-level,1.5,1500033
0.6285714285714286,0.6285714285714286,0.6285714285714286,3.1500316147047442,Set-aware group-first,1.5,1500033
0.2857142857142857,0.30714285714285716,0.12857142857142856,4.303032316659454,Greedy person-level,1.5,1500034
0.2857142857142857,0.29285714285714287,0.12857142857142856,4.430894092892423,Hungarian person-level,1.5,1500034
0.4857142857142857,0.5142857142857142,0.5142857142857142,2.349799695313564,Set-aware group-first,1.5,1500034
0.16428571428571428,0.24285714285714285,0.08571428571428572,3.9665951948405223,Greedy person-level,1.5,1500035
0.2,0.2714285714285714,0.1,3.9721563960744533,Hungarian person-level,1.5,1500035
0.3142857142857143,0.4142857142857143,0.4142857142857143,3.6743253383902115,Set-aware group-first,1.5,1500035
0.17857142857142858,0.22142857142857142,0.04285714285714286,4.161490661249864,Greedy person-level,1.5,1500036
0.2571428571428571,0.29285714285714287,0.1,3.8955316884400872,Hungarian person-level,1.5,1500036
0.5,0.5428571428571428,0.5428571428571428,3.1930520777677103,Set-aware group-first,1.5,1500036
0.22857142857142856,0.2571428571428571,0.05714285714285714,5.612887125919414,Greedy person-level,1.5,1500037
0.32857142857142857,0.34285714285714286,0.1,5.088507351069836,Hungarian person-level,1.5,1500037
0.6285714285714286,0.6428571428571429,0.6428571428571429,2.8030224936062993,Set-aware group-first,1.5,1500037
0.2857142857142857,0.34285714285714286,0.07142857142857142,5.093427809154022,Greedy person-level,1.5,1500038
0.36428571428571427,0.38571428571428573,0.11428571428571428,3.3745033215341493,Hungarian person-level,1.5,1500038
