person_accuracy,group_accuracy_personlevel,group_exact_match_rate,abs_bias_treatment_gap,method,ambiguity,seed
0.7428571428571429,0.7428571428571429,0.7428571428571429,0.6193335402139581,Set-aware group-first,1.0,1000009
0.37857142857142856,0.4,0.11428571428571428,3.4904612124152834,Greedy person-level,1.0,1000010
0.5,0.5142857142857142,0.2714285714285714,3.337396318782602,Hungarian person-level,1.0,1000010
0.7142857142857143,0.7428571428571429,0.7428571428571429,1.2811766740633388,Set-aware group-first,1.0,1000010
0.35714285714285715,0.39285714285714285,0.12857142857142856,3.0942717323966136,Greedy person-level,1.0,1000011
0.45,0.4785714285714286,0.2571428571428571,2.877977718270543,Hungarian person-level,1.0,1000011
0.7571428571428571,0.7857142857142857,0.7857142857142857,0.24147857893478175,Set-aware group-first,1.0,1000011
0.2714285714285714,0.3357142857142857,0.07142857142857142,3.7086954176548304,Greedy person-level,1.0,1000012
0.36428571428571427,0.4142857142857143,0.12857142857142856,4.354549033229162,Hungarian person-level,1.0,1000012
0.5571428571428572,0.6,0.6,3.532315990565891,Set-aware group-first,1.0,1000012
0.2714285714285714,0.32142857142857145,0.1,4.252320584421369,Greedy person-level,1.0,1000013
0.36428571428571427,0.42142857142857143,0.17142857142857143,3.8285511531113414,Hungarian person-level,1.0,1000013
0.6142857142857143,0.6142857142857143,0.6142857142857143,2.052369639218149,Set-aware group-first,1.0,1000013
0.36428571428571427,0.40714285714285714,0.18571428571428572,3.8349427530042774,Greedy person-level,1.0,1000014
0.45,0.4928571428571429,0.2857142857142857,3.436189782376289,Hungarian person-level,1.0,1000014
0.6857142857142857,0.7571428571428571,0.7571428571428571,1.2382629245805745,Set-aware group-first,1.0,1000014
0.36428571428571427,0.37142857142857144,0.17142857142857143,3.6894890701419314,Greedy person-level,1.0,1000015
0.45714285714285713,0.4642857142857143,0.2571428571428571,3.8161053435320724,Hungarian person-level,1.0,1000015
0.6,0.6142857142857143,0.6142857142857143,2.6251200357093083,Set-aware group-first,1.0,1000015
0.35,0.37142857142857144,0.12857142857142856,2.9311454051358794,Greedy person-level,1.0,1000016
0.4142857142857143,0.4357142857142857,0.2,3.6140886242726253,Hungarian person-level,1.0,1000016
0.5714285714285714,0.5857142857142857,0.5857142857142857,2.1221293258416196,Set-aware group-first,1.0,1000016
0.44285714285714284,0.4857142857142857,0.22857142857142856,2.680212477739019,Greedy person-level,1.0,1000017
0.44285714285714284,0.4785714285714286,0.2571428571428571,3.1528231034820067,Hungarian person-level,1.0,1000017
0.7571428571428571,0.7714285714285715,0.7714285714285715,0.47718479482146137,Set-aware group-first,1.0,1000017
0.39285714285714285,0.42857142857142855,0.11428571428571428,4.4464447380889425,Greedy person-level,1.0,1000018
0.35,0.40714285714285714,0.11428571428571428,4.109629415010929,Hungarian person-level,1.0,1000018
0.5571428571428572,0.6142857142857143,0.6142857142857143,2.498551622150842,Set-aware group-first,1.0,1000018
